,solution_id,random_index,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_val,lum_val,class
2077,1635721458409799680,2077,937428736076930560,102.92261322770473,32.429805009864445,16.914991,17.246613,16.403046,0.8435669,0.33162117,0.5119457,5622.5,,G
2085,1635721458409799680,2085,4043266475703721216,269.0590452868502,-33.22000662522558,16.85119,17.360512,15.371845,1.9886665,0.5093212,1.4793453,4469.0,,K
2086,1635721458409799680,2086,2252621324968552064,288.83601163572945,63.81673157528058,15.062754,15.659974,14.335648,1.3243265,0.5972204,0.7271061,5020.0,0.23955947,K
2095,1635721458409799680,2095,6640424304710588416,291.8077691351925,-55.581665023172164,15.983944,16.285152,15.52873,0.75642204,0.3012085,0.45521355,6007.25,,F
2106,1635721458409799680,2106,5919307335900758272,263.45703048650637,-56.83534889657295,16.646418,17.168074,15.954317,1.2137566,0.52165604,0.6921005,4899.5,,K
2119,1635721458409799680,2119,5847692187907692928,212.2857942656181,-67.95941088694028,13.404836,14.15968,12.531698,1.6279821,0.75484467,0.8731375,4238.48,22.331385,K
2121,1635721458409799680,2121,5945365310495289088,269.72048901781056,-51.99493479520921,16.733149,17.130661,16.157574,0.9730873,0.39751244,0.5755749,5324.0,,G
2124,1635721458409799680,2124,2174195565757968640,323.9895638931779,53.584248093643616,11.2351055,11.469172,10.8889265,0.580245,0.23406601,0.346179,6520.1,5.1994033,F
2128,1635721458409799680,2128,4108877156404467968,257.9529206265355,-26.680402351643856,14.807237,15.719547,13.852836,1.8667116,0.9123106,0.954401,3893.0,7.564966,K
2132,1635721458409799680,2132,3241278644241892352,78.81751137117138,7.202243066859161,16.64828,17.032227,16.106758,0.92546844,0.38394737,0.5415211,5430.0376,,G
2169,1635721458409799680,2169,6393498044927703424,347.9574545901244,-64.39368448468541,16.868464,17.320105,16.27805,1.0420551,0.45164108,0.59041405,5206.0566,0.40837675,G
2171,1635721458409799680,2171,1997490681223762432,354.5417787187445,55.29520312275081,15.397962,15.931414,14.710411,1.2210026,0.53345203,0.68755054,4876.5,3.0322118,K
2175,1635721458409799680,2175,4105639128986406016,283.15320461442644,-12.728455903296311,15.476175,15.931932,14.85617,1.0757627,0.45575714,0.6200056,5041.1797,4.2032347,K
2178,1635721458409799680,2178,4604935227489792256,272.7383471251571,32.93344250404415,16.27364,16.684553,15.717433,0.9671202,0.41091347,0.5562067,5369.75,0.6513297,G
2179,1635721458409799680,2179,516528611157621376,40.3612977779664,65.99242782408626,16.843836,17.830332,15.85579,1.9745417,0.986496,0.9880457,3736.0,0.3532281,K
2189,1635721458409799680,2189,5936377322673116672,255.202591011342,-51.68222013728929,16.748146,17.319044,16.016327,1.3027172,0.57089806,0.73181915,4879.56,,K
2191,1635721458409799680,2191,3330520161917209728,95.70461810692915,10.334620501861599,15.092234,15.348677,14.675078,0.6735983,0.25644302,0.41715527,6403.6665,3.9796472,F
2197,1635721458409799680,2197,5915175847934652672,255.78015533071536,-58.54732744031302,7.676755,7.78868,6.876487,0.9121933,0.111925125,0.8002682,5190.3335,,K
2206,1635721458409799680,2206,472112116667600256,63.45179125814129,60.377308191135924,17.001554,17.754583,16.14654,1.6080437,0.75302887,0.8550148,4288.4,,K
2211,1635721458409799680,2211,447806797957747200,50.09109812612403,56.32023370096825,13.803486,14.462771,13.018745,1.444026,0.65928555,0.78474045,4596.5,2.3995674,K
2213,1635721458409799680,2213,1990073719382679040,343.8481283306909,51.94611273293341,15.639446,16.458597,14.7487135,1.7098837,0.8191509,0.89073277,4201.0,0.08547081,K
2224,1635721458409799680,2224,6706503888395870592,273.8037867740844,-48.98051442757437,16.127096,16.53917,15.556746,0.9824238,0.41207314,0.57035065,5322.5,0.48868585,G
2229,1635721458409799680,2229,1831355535117504384,307.81981568260807,23.848594025009888,15.311358,15.713149,14.748457,0.9646921,0.40179062,0.5629015,5374.5,3.3829865,G
2230,1635721458409799680,2230,4042153701209183872,270.56806856311704,-34.39250611786777,16.055706,16.49871,15.25194,1.2467709,0.4430046,0.80376625,4733.29,0.82341105,K
2277,1635721458409799680,2277,4890660332036534784,61.12000073307987,-26.072831863460024,16.476278,16.939756,15.863288,1.0764685,0.4634781,0.6129904,5044.07,0.28821602,K
2278,1635721458409799680,2278,1924463867680954624,349.28702652265576,41.3614530472098,16.375338,16.796337,15.809914,0.9864235,0.42099953,0.56542397,5366.0,,G
2282,1635721458409799680,2282,6166315749806734208,200.74538752608146,-35.77369871594519,17.017422,17.489086,16.31851,1.1705761,0.47166443,0.69891167,4900.91,,K
2286,1635721458409799680,2286,2918472063373495936,101.29860970041581,-28.707030693978805,14.24103,14.951737,13.434008,1.5177298,0.71070766,0.8070221,4380.0,,K
2288,1635721458409799680,2288,4388591024641012608,258.21099840491604,3.769933911135568,14.620216,15.070384,14.010615,1.0597687,0.45016766,0.609601,5638.5,2.1505723,G
2290,1635721458409799680,2290,4042972463762073984,271.4184148374043,-32.60399048347546,16.644352,17.340456,15.1567955,2.1836605,0.69610405,1.4875565,4298.3677,,K
2302,1635721458409799680,2302,4050523424245454464,272.4570051693896,-29.202391465969104,16.879671,17.613277,15.893674,1.7196035,0.73360634,0.9859972,4208.4497,,K
2322,1635721458409799680,2322,2023813023973859840,289.6591417476364,24.882417669673625,16.965014,17.758417,16.084913,1.6735039,0.7934036,0.88010025,4228.1523,0.12976949,K
2332,1635721458409799680,2332,5937056438574402944,252.47287026497062,-51.334701775900065,16.391682,16.871666,15.671274,1.2003918,0.47998428,0.7204075,4868.91,,K
2353,1635721458409799680,2353,3342640074293124352,90.47344146261692,12.273434486717537,16.75362,17.596203,15.859957,1.7362461,0.8425827,0.8936634,4228.09,,K
2355,1635721458409799680,2355,2036884430507091200,285.2967665520387,27.057428635592622,16.644247,17.088074,16.043533,1.0445404,0.44382668,0.60071373,5163.5,,K
2361,1635721458409799680,2361,6016857038326877824,248.108883223632,-40.97580460360367,16.528236,17.30446,15.596079,1.7083817,0.77622414,0.9321575,4257.265,0.40091842,K
2392,1635721458409799680,2392,5254524704354178176,158.48084702056863,-59.71118406919679,15.212676,16.419674,14.101814,2.3178596,1.2069979,1.1108618,4038.37,,K
2410,1635721458409799680,2410,971060121005568256,94.04301955134586,50.69256047174263,16.375065,16.869457,15.730618,1.1388397,0.4943924,0.6444473,5001.0,,K
2411,1635721458409799680,2411,2907712551820083328,85.34024897456364,-28.12363830033407,16.740377,17.216476,16.03032,1.1861572,0.476099,0.7100582,4888.5127,0.31341878,K
2435,1635721458409799680,2435,5721185579772920064,122.78372976876388,-16.118614751689055,16.471504,16.760536,15.997705,0.76283073,0.28903198,0.47379875,5872.5,,G
2452,1635721458409799680,2452,6868031973396095616,295.71438016470745,-21.45812362288216,15.5131855,15.893989,14.958251,0.9357376,0.3808031,0.5549345,5308.91,1.436396,G
2456,1635721458409799680,2456,3488369555889493504,182.57772325195424,-25.914830329284744,15.907099,16.561415,15.141493,1.4199219,0.65431595,0.7656059,4717.315,0.13309729,K
2460,1635721458409799680,2460,5338560309362502912,165.62074672176146,-59.631023670453914,15.3498,18.648352,13.777284,4.871068,3.2985516,1.5725164,3328.5,,M
2461,1635721458409799680,2461,6054517991648857472,184.2426394515336,-62.29844273779768,14.785115,16.087978,13.643745,2.444233,1.3028631,1.1413698,3453.3333,15.136388,M
2468,1635721458409799680,2468,4073144467230255616,282.05590885856367,-25.862664228611898,12.04603,12.994457,11.097387,1.8970699,0.9484272,0.94864273,3960.6226,,K
2484,1635721458409799680,2484,3523324267486647680,188.72123114970609,-16.811550303217473,14.704907,15.43762,13.882576,1.5550442,0.73271275,0.8223314,4306.6826,0.15479079,K
2488,1635721458409799680,2488,3052302247888412416,108.08451611859589,-6.27336741399606,17.050816,17.6476,16.300491,1.3471088,0.5967846,0.75032425,4725.58,0.23555495,K
2491,1635721458409799680,2491,5255137097962133760,154.23409216710365,-59.00939710929538,16.727644,18.199932,15.50245,2.697482,1.4722881,1.225194,3645.99,,M
2499,1635721458409799680,2499,2205047862023293312,334.53878744136676,62.99080972828703,14.336906,14.925857,13.595384,1.330473,0.58895016,0.7415228,4776.065,2.2406952,K
2514,1635721458409799680,2514,6026350290479147136,253.06279738298136,-33.286389748205835,16.557167,17.432114,15.626152,1.8059616,0.8749466,0.931015,3929.0,,K
2532,1635721458409799680,2532,4551355579193760768,267.70735414359433,18.80465419737791,10.482534,11.248237,9.659737,1.5885,0.76570225,0.8227978,4251.48,233.71964,K
2535,1635721458409799680,2535,5316957585891330944,131.64739787104898,-55.402803269133905,16.674911,17.144922,16.02065,1.1242714,0.47001076,0.65426064,5000.85,0.38964945,K
2536,1635721458409799680,2536,4736907821463328000,51.081587160281,-51.185784682173676,16.619635,17.345837,15.80816,1.5376768,0.726202,0.8114748,4243.0,0.10838495,K
2544,1635721458409799680,2544,4118611820061732608,267.55118508886363,-21.11270209099647,17.043818,18.011978,16.028051,1.9839268,0.9681606,1.0157661,3933.7349,,K
2546,1635721458409799680,2546,5542797441726938624,128.01842824939322,-34.477290995940116,16.731218,17.159761,16.13712,1.0226421,0.4285431,0.59409904,5237.947,,G
2555,1635721458409799680,2555,5615155756501884416,113.47421173059847,-24.971169675547518,14.862544,15.122318,14.4324875,0.6898308,0.2597742,0.43005657,6707.6665,6.9320097,F
2559,1635721458409799680,2559,3796684191254152192,172.47700134960292,-1.6079592025651896,16.475471,16.827986,15.947991,0.8799944,0.35251427,0.5274801,5713.0146,,G
2604,1635721458409799680,2604,1323910272990441216,241.13137827127935,34.69335062701644,14.907691,15.603355,14.1098175,1.4935379,0.6956644,0.7978735,4531.9375,0.12031641,K
2670,1635721458409799680,2670,4297668525507474560,296.8249664302106,6.726225011824352,15.977545,16.525549,15.295749,1.2298002,0.54800415,0.6817961,4865.0,1.236191,K
2672,1635721458409799680,2672,2266928307705972864,272.0829366601633,73.40143181141488,16.701616,17.317076,15.971376,1.3456993,0.61545944,0.73023987,4828.3604,0.3289925,K
2679,1635721458409799680,2679,6437599765559264640,279.71072590852555,-64.56721209033658,16.037174,16.378065,15.529675,0.8483906,0.34089088,0.5074997,6591.575,1.3488345,F
2681,1635721458409799680,2681,1141189857274230656,97.40068400798454,78.96904004229981,16.911755,17.258585,16.377945,0.88064003,0.34683037,0.53380966,5541.647,,G
2688,1635721458409799680,2688,6020385401179861888,249.75980936037453,-35.69759381094816,16.645287,17.665573,15.560099,2.1054745,1.0202866,1.0851879,3688.0,0.1158899,M
2690,1635721458409799680,2690,5953948235707186688,269.74890151985335,-46.60619137759645,16.447617,17.035534,15.71289,1.3226442,0.5879173,0.7347269,4776.065,,K
2718,1635721458409799680,2718,1870480732987054208,309.8697391703874,35.54616006169831,16.903746,18.093456,15.742241,2.3512154,1.1897106,1.1615047,3576.6375,,M
2750,1635721458409799680,2750,4588750828647976320,279.0864995424044,30.85151147088753,14.761094,15.315537,14.063908,1.2516298,0.55444336,0.69718647,4905.815,4.7702804,K
2755,1635721458409799680,2755,2060384464354060928,300.6933622590811,38.29578792616847,16.226072,16.670168,15.585114,1.0850544,0.4440956,0.6409588,4998.86,0.8637693,K
2784,1635721458409799680,2784,3085560722278825984,116.61814515868265,-0.7542687692799814,15.995456,16.350227,15.486704,0.8635235,0.3547716,0.50875187,5743.3335,0.93761635,G
2785,1635721458409799680,2785,2250798609566553472,298.80304879209694,68.97612838226233,16.877357,17.439997,16.171713,1.2682838,0.56263924,0.7056446,4927.1196,0.55114967,K
2786,1635721458409799680,2786,4065044231966207232,272.63835802602887,-25.077925624001114,16.587566,17.703642,15.326016,2.3776255,1.1160755,1.26155,3726.21,,K
2800,1635721458409799680,2800,1344420494176204032,266.5784588320128,39.54887115149689,16.815443,17.936684,15.757821,2.1788626,1.1212406,1.057622,3668.0,,M
2806,1635721458409799680,2806,5258658971125439872,154.90276147840933,-57.97692933129145,14.295309,14.673507,13.7367735,0.93673325,0.37819767,0.5585356,5113.24,13.556767,K
2815,1635721458409799680,2815,766571196124821376,175.23874599678865,38.940881758051525,12.390048,12.679696,11.944833,0.7348633,0.28964806,0.44521523,6195.25,1.171845,F
2837,1635721458409799680,2837,669869526419746944,122.11370566669562,20.26101671623853,15.439332,15.927089,14.743776,1.1833124,0.48775673,0.6955557,4931.85,,K
2856,1635721458409799680,2856,4085286962576626432,283.8199917755799,-19.943734136014772,15.408267,15.966502,14.656392,1.3101101,0.55823517,0.7518749,4852.0,,K
2867,1635721458409799680,2867,2062650420338737920,309.40309202166026,35.809393378289705,16.992796,17.111958,15.526966,1.5849915,0.119161606,1.4658298,5143.45,,K
2883,1635721458409799680,2883,4305493096922788224,287.39753524353347,5.452954019800205,11.880571,12.321921,11.275333,1.046588,0.44134998,0.60523796,5309.6953,4.68086,G
2898,1635721458409799680,2898,5833986058291440384,238.01822639151848,-59.08494129574034,15.219679,15.757699,14.527568,1.2301311,0.53802013,0.692111,4888.75,1.044561,K
2900,1635721458409799680,2900,1821210173863814016,298.34766725910913,17.716686030240513,16.428024,17.205057,15.555265,1.6497917,0.77703285,0.87275887,4255.0,,K
2906,1635721458409799680,2906,5754161960708140288,131.5386102567443,-6.992297615904635,16.426031,16.72135,15.974607,0.74674225,0.2953186,0.45142365,6171.0,,F
2915,1635721458409799680,2915,1342580736345032576,264.1902566213779,37.946561507381475,16.739336,17.749287,15.7263,2.0229864,1.0099506,1.0130358,3845.6667,0.14052981,K
2930,1635721458409799680,2930,3431030982279501696,87.93281397172211,27.6606151085055,16.899227,17.687496,16.04458,1.6429157,0.78826904,0.8546467,4369.0,,K
2962,1635721458409799680,2962,236869580979155328,53.46333535001881,40.563175339470554,14.961145,15.356269,14.393997,0.9622717,0.39512348,0.5671482,5313.0,4.4401474,G
2983,1635721458409799680,2983,5246386394144073472,152.46835261654402,-64.67411391634063,16.49319,17.07002,15.773118,1.2969027,0.5768299,0.72007275,4800.0,,K
2990,1635721458409799680,2990,5978173912838184704,256.90691033689274,-34.04520272360057,14.259193,14.830885,13.530626,1.3002586,0.5716915,0.7285671,4975.5034,0.30662143,K
2999,1635721458409799680,2999,3627346794847886592,194.90299788917412,-8.086926572073823,13.645708,14.06026,13.080935,0.9793253,0.41455173,0.56477356,5351.6665,0.5951047,G
3000,1635721458409799680,3000,6026916912565134976,254.65408533350688,-31.858920386273617,16.942722,17.482025,16.145103,1.3369217,0.5393028,0.79761887,4669.13,0.22628565,K
3001,1635721458409799680,3001,465836520917431552,41.4812558092946,62.56542142659382,15.946261,16.461523,15.114053,1.3474703,0.51526165,0.83220863,4621.1333,0.5994842,K
3009,1635721458409799680,3009,6334801338233602816,228.05975894069024,-5.278712240011443,16.285719,16.738346,15.664231,1.0741148,0.45262718,0.6214876,5081.3003,,K
3052,1635721458409799680,3052,5293650825588928512,113.90830484524021,-58.90692568246842,14.852581,15.511919,14.081452,1.4304667,0.659338,0.77112865,4563.0,,K
3067,1635721458409799680,3067,6096114578077776512,213.27883688731043,-45.409955118631956,13.603497,13.922662,13.1231575,0.7995043,0.31916523,0.48033905,5841.3335,2.6118097,G
3074,1635721458409799680,3074,5466920835784782464,151.89250376505336,-26.335791895393104,15.371618,15.70578,14.868167,0.8376131,0.33416176,0.50345135,5752.5,2.6795435,G
3099,1635721458409799680,3099,397551557424416000,19.889860898585834,44.371521019911725,16.214716,16.647783,15.630193,1.0175905,0.43306732,0.5845232,5230.0723,,G
3101,1635721458409799680,3101,6751208038310259840,294.68746090876954,-31.507084091978122,12.839017,13.381901,12.170798,1.2111025,0.5428839,0.6682186,4900.1333,0.2832084,K
3116,1635721458409799680,3116,186732194346832512,75.22081871283528,37.52170035825544,16.583895,17.312025,15.724769,1.5872564,0.72813034,0.8591261,4453.0,0.3191266,K
3136,1635721458409799680,3136,4256300431327600128,278.05169784915296,-5.686077934295457,16.532558,20.29901,14.840982,5.458027,3.766451,1.691576,3282.5,,M
3137,1635721458409799680,3137,6141987367119113472,196.55927122150644,-38.548256539463836,15.756088,16.113594,15.212735,0.9008589,0.3575058,0.5433531,5455.1733,,G
3141,1635721458409799680,3141,6914419986715859712,311.199163171397,-4.502451675163811,16.672846,17.007172,16.178751,0.82842064,0.3343258,0.49409485,5833.75,,G
3152,1635721458409799680,3152,4301031691064253056,294.70722058338873,7.802192281704515,16.475899,17.289085,15.597238,1.6918478,0.81318665,0.87866116,4088.2651,,K
3154,1635721458409799680,3154,4468337056823672064,272.5033426209875,2.465933810197277,16.165556,16.698807,15.477803,1.2210035,0.5332508,0.6877527,4866.0,0.8705651,K
3161,1635721458409799680,3161,4317276494339405312,296.81101171809246,13.501174302517652,16.553986,17.14118,15.818218,1.3229618,0.58719444,0.73576736,4755.5,,K
3193,1635721458409799680,3193,5211654677227036160,106.70123459296924,-78.14466331992084,16.012934,16.575603,15.301627,1.2739763,0.56266975,0.7113066,4848.527,0.42878267,K
3204,1635721458409799680,3204,1974427943794823808,327.9646435581219,46.210191578726786,15.327275,15.720076,14.764336,0.95574,0.39280033,0.56293964,5370.0,0.90511364,G
3210,1635721458409799680,3210,6056931312257030528,196.20152541458157,-59.27600002723009,14.964812,15.555469,14.184419,1.3710499,0.5906563,0.7803936,4822.5,2.2601802,K
3233,1635721458409799680,3233,5788634914417852416,181.84321603643448,-78.10765670692425,14.877677,15.337284,14.253304,1.0839806,0.45960712,0.62437344,5001.9497,0.8359685,K
